,age,geo,sex,isced11,Frequent drinkers,Non-drinkers,Occasional drinkers,clusters
2174,From 65 to 74 years,Greece,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.33938688007922446,1.0313555614454002,-0.27026529413572387,0
2178,From 65 to 74 years,Greece,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.6364586299018884,0.35074952707550994,-0.5753017943203541,1
2179,From 65 to 74 years,Greece,Males,Tertiary education (levels 5-8),0.6288270909744078,-0.9180377610467428,0.542573261527368,1
2180,From 65 to 74 years,Greece,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.8264451951038829,0.037340953782950506,-0.5116816844252122,1
2184,From 65 to 74 years,Hungary,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.8432585257476597,1.4406336500015844,-0.5174582751103771,0
2185,From 65 to 74 years,Hungary,Females,Tertiary education (levels 5-8),-0.5470109921216657,1.0517115783361435,-0.08778294899052469,0
2186,From 65 to 74 years,Hungary,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.8305793371868502,1.236817140147169,-0.1389872346844266,0
2190,From 65 to 74 years,Hungary,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.48096826560193295,0.8172039554491001,-0.9964136246162539,1
2191,From 65 to 74 years,Hungary,Males,Tertiary education (levels 5-8),1.2336329829131998,-0.6889317697085652,-0.5637216806995545,1
2192,From 65 to 74 years,Hungary,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0984185042198846,-0.19072827939122353,-0.7322176735124569,1
2196,From 65 to 74 years,Iceland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.7561260985710291,0.512257233296151,0.9089090287420613,2
2197,From 65 to 74 years,Iceland,Females,Tertiary education (levels 5-8),-0.1948975772573153,-0.5588780721660308,1.386982294962444,2
2198,From 65 to 74 years,Iceland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.42252947469389884,0.07541624256187092,1.085351202980476,2
2202,From 65 to 74 years,Iceland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.26869651135355416,0.0700243343606802,0.9199581622086292,2
2203,From 65 to 74 years,Iceland,Males,Tertiary education (levels 5-8),0.752964545273453,-0.7146050392812464,0.2401462874276813,1
2204,From 65 to 74 years,Iceland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.16217923069644033,-0.0015338841262776814,0.4811757801566805,2
2208,From 65 to 74 years,Ireland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.08058722866784268,0.7603209014901677,-0.15037834175605658,0
2209,From 65 to 74 years,Ireland,Females,Tertiary education (levels 5-8),0.9627205322765877,-0.24781228035292938,-0.45975440563899256,1
2210,From 65 to 74 years,Ireland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.6630564554754125,0.23042199316464204,-0.4655186455484191,1
2214,From 65 to 74 years,Ireland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.8554886149919326,0.3319820210597405,-0.8961834111257722,1
2215,From 65 to 74 years,Ireland,Males,Tertiary education (levels 5-8),1.4200884615100078,-0.6225287139386403,-0.9432831640829439,1
2216,From 65 to 74 years,Ireland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.9803444532646006,0.18013756106303605,-0.9197186040322328,1
2220,From 65 to 74 years,Latvia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.6944113800641212,1.3015761130945547,0.3356369460205189,0
2221,From 65 to 74 years,Latvia,Females,Tertiary education (levels 5-8),-0.9885588602417491,0.4730595450436278,1.1513326772065784,2
2222,From 65 to 74 years,Latvia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.6584505714774223,0.8908557802187228,1.0082471415164163,2
2226,From 65 to 74 years,Latvia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.6260496623253896,-0.09954525397393123,1.4525344266997615,2
2227,From 65 to 74 years,Latvia,Males,Tertiary education (levels 5-8),-0.4067374306136606,-0.32701193076037977,1.4416152646374525,2
2228,From 65 to 74 years,Latvia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.4384192488815222,-0.1536872283080699,1.3213398903291198,2
2232,From 65 to 74 years,Lithuania,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.3845654733548605,1.2585951395492374,0.24577086411617155,0
2233,From 65 to 74 years,Lithuania,Females,Tertiary education (levels 5-8),-1.3404909410562709,0.8543323505209544,0.8868019659971588,0
2234,From 65 to 74 years,Lithuania,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.7717808462152493,0.9970275657405876,0.8868019659971588,0
2238,From 65 to 74 years,Lithuania,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.3291751290455716,0.042828275439507395,1.0192704153337993,2
2239,From 65 to 74 years,Lithuania,Males,Tertiary education (levels 5-8),-0.45976125308329835,0.6821067176454043,0.391684283554123,2
2240,From 65 to 74 years,Lithuania,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.7561260985710291,0.30349477467619274,1.1678127781906231,2
2244,From 65 to 74 years,Luxembourg,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.8518688087068819,0.15965002790696797,-0.6856076294586537,1
2245,From 65 to 74 years,Luxembourg,Females,Tertiary education (levels 5-8),1.3064246380142133,-0.35426087846285237,-0.9491789555310715,1
2246,From 65 to 74 years,Luxembourg,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0501652597933828,-0.32701193076037977,-0.5290156500575411,1
2250,From 65 to 74 years,Luxembourg,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.649440859065771,-0.5745479966434917,-1.4217503520845016,1
2251,From 65 to 74 years,Luxembourg,Males,Tertiary education (levels 5-8),1.7771208860731307,-1.2552234647964544,-1.2465660332344406,1
2252,From 65 to 74 years,Luxembourg,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.9049119319403292,-1.1804244326390507,-1.556274002752184,1
2256,From 65 to 74 years,Malta,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.4866961870383864,0.9901004360946262,-0.048019341168090625,0
2257,From 65 to 74 years,Malta,Females,Tertiary education (levels 5-8),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
2258,From 65 to 74 years,Malta,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
2262,From 65 to 74 years,Malta,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.6516786912424501,-0.029814783539029555,-0.17317425346587578,1
2263,From 65 to 74 years,Malta,Males,Tertiary education (levels 5-8),1.180004268808797,-0.8983011621284934,-0.33901017194307737,1
2264,From 65 to 74 years,Malta,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.959187463697314,0.36471050284504225,-1.1091052896458315,1
2274,From 65 to 74 years,Norway,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.011487613753437846,0.22046915107097068,0.43645798999666235,2
2275,From 65 to 74 years,Norway,Females,Tertiary education (levels 5-8),1.0188776710296354,-0.45333318403187767,-0.3791946550362693,1
2276,From 65 to 74 years,Norway,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.39270039986311983,-0.04699655959298562,0.21200912970950012,2
2280,From 65 to 74 years,Norway,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.6516786912424501,-0.5203740199765416,0.2513944946023491,1
2281,From 65 to 74 years,Norway,Males,Tertiary education (levels 5-8),1.2965614128706904,-0.43880715757271166,-0.8609345499740011,1
2282,From 65 to 74 years,Norway,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.9979000039662275,-0.460645389131314,-0.3332746004600689,1
2286,From 65 to 74 years,Poland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.6468011344601552,1.6557927728287039,-0.39643581058037364,0
2287,From 65 to 74 years,Poland,Females,Tertiary education (levels 5-8),-0.9680618836985244,0.512257233296151,1.0963549538156667,2
2288,From 65 to 74 years,Poland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.5378910969408106,1.0819170392238042,0.6372617622192315,0
2292,From 65 to 74 years,Poland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.6088854653469571,0.5507292589494799,0.7150648554810362,2
2293,From 65 to 74 years,Poland,Males,Tertiary education (levels 5-8),-0.20950496342666577,-0.2607587187533571,1.1733048009271994,2
2294,From 65 to 74 years,Poland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.4014947840319031,0.1699211957790019,0.9696433247683699,2
2298,From 65 to 74 years,Portugal,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.06100569033528322,1.3824065585179208,-1.4278325241622474,0
2299,From 65 to 74 years,Portugal,Females,Tertiary education (levels 5-8),0.5594810214349759,0.6979762459018681,-0.9314971798815904,1
2300,From 65 to 74 years,Portugal,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.05267654207183279,0.5251602221919517,0.1443814329538335,2
2304,From 65 to 74 years,Portugal,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.6586594053892896,-0.37499421457333176,-1.599414895752112,1
2305,From 65 to 74 years,Portugal,Males,Tertiary education (levels 5-8),1.8724909833434495,-0.8035438121636159,-1.7049569311916286,1
2306,From 65 to 74 years,Portugal,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.8041055702052697,-1.2297898778807805,-1.312753531866021,1
2310,From 65 to 74 years,Romania,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.1773989318551867,1.59690076211232,-0.5637216806995545,0
2311,From 65 to 74 years,Romania,Females,Tertiary education (levels 5-8),-1.3756253386268584,1.7798903497818181,-0.8374705330904996,0
2312,From 65 to 74 years,Romania,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.5276471735191437,1.671626915517045,-0.49436024119286803,0
2316,From 65 to 74 years,Romania,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.48096826560193295,0.2939072862112568,-0.28171046850013126,1
2317,From 65 to 74 years,Romania,Males,Tertiary education (levels 5-8),0.14044525939744168,0.5165671248242771,-0.08209914605228327,1
2318,From 65 to 74 years,Romania,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.20950984746407506,0.3693426564008939,0.008694027131749665,2
2328,From 65 to 74 years,Slovakia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.5276471735191437,1.5751506835476625,-0.28743488429049147,0
2329,From 65 to 74 years,Slovakia,Females,Tertiary education (levels 5-8),-1.2895160861360517,0.6215315718268826,1.1842868371354385,2
2330,From 65 to 74 years,Slovakia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.4026445705309882,0.9796705678284298,0.7317167874204101,0
2334,From 65 to 74 years,Slovakia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.2009528071642626,0.20040874418182394,0.21200912970950012,2
2335,From 65 to 74 years,Slovakia,Males,Tertiary education (levels 5-8),0.03859215491192628,-0.12340455158250699,0.7539084533633572,2
2336,From 65 to 74 years,Slovakia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.08769912908754512,0.35074952707550994,0.18948213330444263,2
2340,From 65 to 74 years,Slovenia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.3240837241301823,1.0785800257416316,-0.3734501843386102,0
2341,From 65 to 74 years,Slovenia,Females,Tertiary education (levels 5-8),0.03859215491192628,0.22545195051043931,0.4028830080065343,2
2342,From 65 to 74 years,Slovenia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.05205894369618105,0.09682991697830126,0.5258386483791545,2
2346,From 65 to 74 years,Slovenia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.7343933572885208,0.5464893969293229,-0.9845934429630574,1
2347,From 65 to 74 years,Slovenia,Males,Tertiary education (levels 5-8),1.7711067377131393,-0.740727758699862,-1.5378374893167719,1
2348,From 65 to 74 years,Slovenia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.1359861734057566,0.05919355593853151,-1.043773091025167,1
2352,From 65 to 74 years,Spain,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.43311167145296137,1.3676354639321897,-0.7847767693857545,0
2353,From 65 to 74 years,Spain,Females,Tertiary education (levels 5-8),0.9058537709465453,0.7019255195818753,-1.4949358617731805,1
2354,From 65 to 74 years,Spain,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.011487613753437846,0.5968122320830119,-0.03099409626929852,2
2358,From 65 to 74 years,Spain,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.180004268808797,0.13372748974382095,-1.2105891718181498,1
2359,From 65 to 74 years,Spain,Males,Tertiary education (levels 5-8),1.4136614060092856,-0.37499421457333176,-1.126967563774138,1
2360,From 65 to 74 years,Spain,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.397558420321769,-0.24781228035292938,-1.2105891718181498,1
2364,From 65 to 74 years,Sweden,Females,"Less than primary, primary and lower secondary education (levels 0-2)",0.5164956655431487,0.30349477467619274,-0.3332746004600689,1
2365,From 65 to 74 years,Sweden,Females,Tertiary education (levels 5-8),1.2535922552380423,-1.0647464345239734,-0.367706997250646,1
2366,From 65 to 74 years,Sweden,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.5943048422628511,-0.7584024243181463,0.49793073958628303,2
2370,From 65 to 74 years,Sweden,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.8771445611795631,-0.535662976666431,-0.08209914605228327,1
